date,name,rrday,snow,tday,tmax,tmin
2010-03-13,Helsinki Kaisaniemi,0.3,59,-3.6,1.6,-8.6
2010-03-13,Helsinki Kumpula,0.3,69,-3.6,1.6,-7.6
2010-03-13,Helsinki Rautatientori,NA,NA,-2.6,1.8,-5.6
2010-03-14,Helsinki Kaisaniemi,0.2,58,-5.9,-1.8,-8
2010-03-14,Helsinki Kumpula,0.5,68,-5.9,-2.2,-7.3
2010-03-14,Helsinki Rautatientori,NA,NA,-4.9,-1.5,-6.5
2010-03-15,Helsinki Kaisaniemi,0,58,-7.4,-2.7,-12.4
2010-03-15,Helsinki Kumpula,0,67,-7.3,-2.4,-12.6
2010-03-15,Helsinki Rautatientori,NA,NA,-6.1,-2.3,-10.3
2010-03-16,Helsinki Kaisaniemi,0.2,58,-7.7,-4,-12.7
2010-03-16,Helsinki Kumpula,0.5,67,-7.8,-3.9,-12.2
2010-03-16,Helsinki Rautatientori,NA,NA,-6.4,-3.6,-9.5
2010-03-17,Helsinki Kaisaniemi,0,58,-7.4,-3.2,-14.2
2010-03-17,Helsinki Kumpula,0.3,67,-7.4,-3.4,-13.3
2010-03-17,Helsinki Rautatientori,NA,NA,-5.9,-3.1,-11.1
2010-03-18,Helsinki Kaisaniemi,10.1,58,-3.2,-0.2,-8.4
2010-03-18,Helsinki Kumpula,12,66,-3.1,-0.7,-7.3
2010-03-18,Helsinki Rautatientori,NA,NA,-2.7,0,-5.4
2010-03-19,Helsinki Kaisaniemi,3.6,67,1.5,4.3,-1.3
2010-03-19,Helsinki Kumpula,3.5,76,1.5,4.4,-1.6
2010-03-19,Helsinki Rautatientori,NA,NA,1.8,4.2,-1.1
2010-03-20,Helsinki Kaisaniemi,0,60,1.4,2,0.7
2010-03-20,Helsinki Kumpula,0,69,1.2,2,0.6
2010-03-20,Helsinki Rautatientori,NA,NA,1.7,2.2,1
2010-03-21,Helsinki Kaisaniemi,7.4,56,0.3,1.3,-1.5
2010-03-21,Helsinki Kumpula,6.9,65,0.2,1.1,-0.8
2010-03-21,Helsinki Rautatientori,NA,NA,0.6,1.9,-0.2
2010-03-22,Helsinki Kaisaniemi,0,63,-1.7,1.7,-6.5
2010-03-22,Helsinki Kumpula,0,71,-1.9,1.9,-6
2010-03-22,Helsinki Rautatientori,NA,NA,-1.5,2.2,-5.1
2010-03-23,Helsinki Kaisaniemi,0.8,60,-1.6,2.6,-7
2010-03-23,Helsinki Kumpula,0.8,69,-1.7,2.5,-6.4
2010-03-23,Helsinki Rautatientori,NA,NA,0,2.3,-4.9
2010-03-24,Helsinki Kaisaniemi,0,57,-0.6,4.1,-4.9
2010-03-24,Helsinki Kumpula,0.3,67,-0.9,3.8,-5
2010-03-24,Helsinki Rautatientori,NA,NA,-0.1,3.6,-3.3
2010-03-25,Helsinki Kaisaniemi,0,57,-0.3,1.9,-3
2010-03-25,Helsinki Kumpula,0,67,0,2.2,-2.5
2010-03-25,Helsinki Rautatientori,NA,NA,0.5,2.3,-1.2
2010-03-26,Helsinki Kaisaniemi,1.9,55,1.5,3.3,-0.9
2010-03-26,Helsinki Kumpula,2.3,65,1.3,3.4,-1.3
2010-03-26,Helsinki Rautatientori,NA,NA,2.1,4.3,-0.1
2010-03-27,Helsinki Kaisaniemi,8.8,53,2.1,3.5,1
2010-03-27,Helsinki Kumpula,10,62,2.1,3.7,1.2
2010-03-27,Helsinki Rautatientori,NA,NA,2.9,4.3,1.5
2010-03-28,Helsinki Kaisaniemi,1.5,47,1.8,3.3,0.8
2010-03-28,Helsinki Kumpula,2.6,55,1.9,3.2,0.7
2010-03-28,Helsinki Rautatientori,NA,NA,2.2,3.7,1
2010-03-29,Helsinki Kaisaniemi,3.3,43,1.5,3,0.2
2010-03-29,Helsinki Kumpula,4.2,51,1.3,2.9,-0.1
2010-03-29,Helsinki Rautatientori,NA,NA,1.8,3.4,0.4
2010-03-30,Helsinki Kaisaniemi,0.2,40,1.3,3.1,0.4
2010-03-30,Helsinki Kumpula,1.6,47,1.4,4.4,1.1
2010-03-30,Helsinki Rautatientori,NA,NA,1.8,3.3,1.5
2010-03-31,Helsinki Kaisaniemi,2.1,37,2.3,4.1,-1.5
2010-03-31,Helsinki Kumpula,3.3,39,2.4,4.7,-1.4
2010-03-31,Helsinki Rautatientori,NA,NA,3.1,4.9,-0.3
2010-04-01,Helsinki Kaisaniemi,0,34,5.1,6.7,2.6
2010-04-01,Helsinki Kumpula,0,34,4.9,7,2.9
2010-04-01,Helsinki Rautatientori,NA,NA,5.9,8.2,3.2
2010-04-02,Helsinki Kaisaniemi,3.9,30,3.1,6.5,2.1
2010-04-02,Helsinki Kumpula,4.9,28,3.4,6.7,1.9
2010-04-02,Helsinki Rautatientori,NA,NA,4.2,8,2.5
2010-04-03,Helsinki Kaisaniemi,8.2,26,4,5.4,2
2010-04-03,Helsinki Kumpula,9.4,24,4.4,5.6,2.7
2010-04-03,Helsinki Rautatientori,NA,NA,5,6.2,3.6
2010-04-04,Helsinki Kaisaniemi,0.6,23,3.2,4.9,2.1
2010-04-04,Helsinki Kumpula,0.6,23,3.3,5.2,2.2
2010-04-04,Helsinki Rautatientori,NA,NA,3.8,6,2.7
2010-04-05,Helsinki Kaisaniemi,1,21,3.1,5.4,0.9
2010-04-05,Helsinki Kumpula,1,19,3.3,6.4,1.3
2010-04-05,Helsinki Rautatientori,NA,NA,3.7,6.3,1.1
2010-04-06,Helsinki Kaisaniemi,2.4,18,3.5,6.5,1.7
2010-04-06,Helsinki Kumpula,2.7,17,3.6,6.9,1.8
2010-04-06,Helsinki Rautatientori,NA,NA,4.2,7,3.2
2010-04-07,Helsinki Kaisaniemi,0,15,1.2,3.7,0.1
2010-04-07,Helsinki Kumpula,0.8,16,1.3,5.1,0
2010-04-07,Helsinki Rautatientori,NA,NA,1.4,3.7,0.2
2010-04-08,Helsinki Kaisaniemi,0.2,12,2.9,4.9,-0.4
2010-04-08,Helsinki Kumpula,0.7,13,2.6,4.7,-0.5
2010-04-08,Helsinki Rautatientori,NA,NA,3.3,5.6,-0.1
2010-04-09,Helsinki Kaisaniemi,0,9,3.8,5.6,2.9
2010-04-09,Helsinki Kumpula,0,10,3.9,6.5,2.5
2010-04-09,Helsinki Rautatientori,NA,NA,4.4,6,3.4
2010-04-10,Helsinki Kaisaniemi,0,6,4.8,9.6,1.5
2010-04-10,Helsinki Kumpula,0,5,5.3,11.3,1.5
2010-04-10,Helsinki Rautatientori,NA,NA,5.5,10.4,2.2
2010-04-11,Helsinki Kaisaniemi,0,0,6.2,9.6,2
2010-04-11,Helsinki Kumpula,0,0,6.4,9.9,2.3
2010-04-11,Helsinki Rautatientori,NA,NA,6.9,10.3,4
2010-04-12,Helsinki Kaisaniemi,0,0,5.6,8.9,3.5
2010-04-12,Helsinki Kumpula,0,0,6,9.7,3.4
2010-04-12,Helsinki Rautatientori,NA,NA,6.2,9.3,4.5
2010-04-13,Helsinki Kaisaniemi,0,0,6.4,10.5,2
2010-04-13,Helsinki Kumpula,0,0,6.9,10.7,2.5
2010-04-13,Helsinki Rautatientori,NA,NA,7.4,11.1,3.4
2010-04-14,Helsinki Kaisaniemi,0,0,6.8,12.3,2.6
2010-04-14,Helsinki Kumpula,0,0,7.1,11.9,3.7
2010-04-14,Helsinki Rautatientori,NA,NA,7.5,11.8,4.5
2010-04-15,Helsinki Kaisaniemi,0.3,0,4.4,8.2,-0.9
2010-04-15,Helsinki Kumpula,0.3,0,5,9.8,-0.3
2010-04-15,Helsinki Rautatientori,NA,NA,4.9,8.3,1.8
2010-04-16,Helsinki Kaisaniemi,2.8,0,4.1,6.3,3.1
2010-04-16,Helsinki Kumpula,2.5,0,3.9,6.6,2.8
2010-04-16,Helsinki Rautatientori,NA,NA,4.6,6.5,3.3
2010-04-17,Helsinki Kaisaniemi,6.6,0,3.6,7.2,-0.5
2010-04-17,Helsinki Kumpula,6.8,0,3.6,8,-1.2
2010-04-17,Helsinki Rautatientori,NA,NA,4,8.1,0
2010-04-18,Helsinki Kaisaniemi,0,0,4.4,7.8,2.4
2010-04-18,Helsinki Kumpula,0,0,4.3,8,2.4
2010-04-18,Helsinki Rautatientori,NA,NA,4.4,8.1,2.8
2010-04-19,Helsinki Kaisaniemi,0,0,3.4,7.9,-0.7
2010-04-19,Helsinki Kumpula,0.5,0,3.5,8.4,0
2010-04-19,Helsinki Rautatientori,NA,NA,3.7,8.4,1
2010-04-20,Helsinki Kaisaniemi,0,0,4.5,8.6,-1.3
2010-04-20,Helsinki Kumpula,0,0,4.7,10.1,-1.1
2010-04-20,Helsinki Rautatientori,NA,NA,5.3,9,0.5
2010-04-21,Helsinki Kaisaniemi,3.8,0,4.9,9,-0.6
2010-04-21,Helsinki Kumpula,3.4,0,5.2,9.4,-1.2
2010-04-21,Helsinki Rautatientori,NA,NA,5.7,8.9,1.4
2010-04-22,Helsinki Kaisaniemi,4.4,0,2.7,7.1,2
2010-04-22,Helsinki Kumpula,4.2,0,2.8,7.7,2.3
2010-04-22,Helsinki Rautatientori,NA,NA,3.2,7.6,2.1
2010-04-23,Helsinki Kaisaniemi,3.2,0,3.6,7.2,0.8
2010-04-23,Helsinki Kumpula,1.3,0,3.4,7.6,0.5
2010-04-23,Helsinki Rautatientori,NA,NA,3.7,7.7,1.2
2010-04-24,Helsinki Kaisaniemi,0,0,3.6,8.6,-1.1
2010-04-24,Helsinki Kumpula,0,0,3.4,8.7,-1.5
2010-04-24,Helsinki Rautatientori,NA,NA,4,8.6,0.3
2010-04-25,Helsinki Kaisaniemi,0,0,5.8,11.7,0.6
2010-04-25,Helsinki Kumpula,0,0,6.3,12.6,-0.4
2010-04-25,Helsinki Rautatientori,NA,NA,5.7,11.6,1.2
2010-04-26,Helsinki Kaisaniemi,0,0,6,12.1,0.5
2010-04-26,Helsinki Kumpula,0,0,6.4,12.6,0.3
2010-04-26,Helsinki Rautatientori,NA,NA,6.6,12.6,1.9
2010-04-27,Helsinki Kaisaniemi,0,0,8.9,14.2,5.8
2010-04-27,Helsinki Kumpula,0,0,9.5,14.9,5.3
2010-04-27,Helsinki Rautatientori,NA,NA,9.2,13.8,6.1
2010-04-28,Helsinki Kaisaniemi,2.6,0,6.7,11.9,0.9
2010-04-28,Helsinki Kumpula,3.5,0,6.7,11.9,0.3
2010-04-28,Helsinki Rautatientori,NA,NA,7,11.6,1.7
2010-04-29,Helsinki Kaisaniemi,1.3,0,4.1,8.3,1.7
2010-04-29,Helsinki Kumpula,1.5,0,4.2,7.8,1.4
2010-04-29,Helsinki Rautatientori,NA,NA,4.1,8.2,1.8
2010-04-30,Helsinki Kaisaniemi,1.1,0,7.7,10.8,4.4
2010-04-30,Helsinki Kumpula,1,0,8.2,13.1,4.6
2010-04-30,Helsinki Rautatientori,NA,NA,8,10.9,4.4
2010-05-01,Helsinki Kaisaniemi,0.7,0,6.9,9.2,5.1
2010-05-01,Helsinki Kumpula,1,0,7.2,9.5,5.5
2010-05-01,Helsinki Rautatientori,NA,NA,7,10.2,5.3
2010-05-02,Helsinki Kaisaniemi,0,0,6.7,10.8,4.2
2010-05-02,Helsinki Kumpula,0,0,6.6,11.5,5
2010-05-02,Helsinki Rautatientori,NA,NA,7.1,11,4.3
2010-05-03,Helsinki Kaisaniemi,2.1,0,6.5,9.3,2.1
2010-05-03,Helsinki Kumpula,1.9,0,6.8,11.8,1
2010-05-03,Helsinki Rautatientori,NA,NA,6.8,9.8,2.7
2010-05-04,Helsinki Kaisaniemi,8.8,0,4.4,8.2,1.2
2010-05-04,Helsinki Kumpula,8.1,0,4.3,8.2,1.5
2010-05-04,Helsinki Rautatientori,NA,NA,4.7,8.9,1.8
2010-05-05,Helsinki Kaisaniemi,0,0,5.9,9.7,2.7
2010-05-05,Helsinki Kumpula,0,0,6.1,10.5,2
2010-05-05,Helsinki Rautatientori,NA,NA,6.2,9.5,3.3
2010-05-06,Helsinki Kaisaniemi,0,0,6.3,10.2,0.7
2010-05-06,Helsinki Kumpula,0,0,6.8,11.9,0
2010-05-06,Helsinki Rautatientori,NA,NA,7,11.4,2.3
2010-05-07,Helsinki Kaisaniemi,18.9,0,5.3,8.3,3.3
2010-05-07,Helsinki Kumpula,17.9,0,5.3,8.6,3.4
2010-05-07,Helsinki Rautatientori,NA,NA,5.9,9.4,3.9
2010-05-08,Helsinki Kaisaniemi,0.7,0,7.2,10.7,3.9
2010-05-08,Helsinki Kumpula,1.1,0,6.9,9.6,3.9
2010-05-08,Helsinki Rautatientori,NA,NA,7.6,11.1,4.4
2010-05-09,Helsinki Kaisaniemi,0,0,5.9,8.6,5
2010-05-09,Helsinki Kumpula,0,0,6.1,8.4,4.8
2010-05-09,Helsinki Rautatientori,NA,NA,5.8,9.1,5
2010-05-10,Helsinki Kaisaniemi,0,0,4.8,6.2,3.8
2010-05-10,Helsinki Kumpula,0,0,5.1,6.9,3.8
2010-05-10,Helsinki Rautatientori,NA,NA,4.9,6,3.9
2010-05-11,Helsinki Kaisaniemi,0,0,8,11.2,3.9
2010-05-11,Helsinki Kumpula,0,0,8.5,12.3,3.8
2010-05-11,Helsinki Rautatientori,NA,NA,8.6,12,4.7
2010-05-12,Helsinki Kaisaniemi,0,0,11.7,15.6,6.4
2010-05-12,Helsinki Kumpula,0,0,12.3,16.6,6.3
2010-05-12,Helsinki Rautatientori,NA,NA,12.2,16.8,7.2
2010-05-13,Helsinki Kaisaniemi,0.8,0,14.1,19.7,10.3
2010-05-13,Helsinki Kumpula,0.7,0,15,21.5,10.9
2010-05-13,Helsinki Rautatientori,NA,NA,14.3,20.5,10.5
2010-05-14,Helsinki Kaisaniemi,0,0,17.6,22.5,12.5
2010-05-14,Helsinki Kumpula,0,0,18.8,23.9,12.9
2010-05-14,Helsinki Rautatientori,NA,NA,18.4,23.8,13.3
2010-05-15,Helsinki Kaisaniemi,0,0,18.6,21.7,15.2
2010-05-15,Helsinki Kumpula,0,0,19.5,22.8,15.7
2010-05-15,Helsinki Rautatientori,NA,NA,19.1,22.1,16.7
2010-05-16,Helsinki Kaisaniemi,6.4,0,17.7,22.8,12.8
2010-05-16,Helsinki Kumpula,7.3,0,18.5,24.5,14
2010-05-16,Helsinki Rautatientori,NA,NA,18.4,23,13.7
2010-05-17,Helsinki Kaisaniemi,0,0,17.8,21.9,13.1
2010-05-17,Helsinki Kumpula,0,0,18.6,23,14.1
2010-05-17,Helsinki Rautatientori,NA,NA,18.4,22.6,13
2010-05-18,Helsinki Kaisaniemi,0,0,17.9,20.7,15
2010-05-18,Helsinki Kumpula,0,0,18.7,22.1,15.8
2010-05-18,Helsinki Rautatientori,NA,NA,18.7,21.7,15.4
2010-05-19,Helsinki Kaisaniemi,0,0,18.3,20.6,16.3
2010-05-19,Helsinki Kumpula,0,0,19,21.8,16.5
2010-05-19,Helsinki Rautatientori,NA,NA,19,21.5,16.9
2010-05-20,Helsinki Kaisaniemi,0,0,17.9,22.6,13.5
2010-05-20,Helsinki Kumpula,0,0,18.7,24.1,14.1
2010-05-20,Helsinki Rautatientori,NA,NA,18.8,23.7,15
2010-05-21,Helsinki Kaisaniemi,0,0,18.8,24.5,10.7
2010-05-21,Helsinki Kumpula,0,0,19.7,25.1,11.7
2010-05-21,Helsinki Rautatientori,NA,NA,19.8,24.7,14.3
2010-05-22,Helsinki Kaisaniemi,5.2,0,17.4,22.1,13.9
2010-05-22,Helsinki Kumpula,5.1,0,17.8,22.8,14.1
2010-05-22,Helsinki Rautatientori,NA,NA,18.3,22.5,15.5
2010-05-23,Helsinki Kaisaniemi,7.1,0,12.7,14.9,10.9
2010-05-23,Helsinki Kumpula,7.9,0,12.9,15.4,11.4
2010-05-23,Helsinki Rautatientori,NA,NA,13.3,16.8,11
2010-05-24,Helsinki Kaisaniemi,2.4,0,10.1,12.2,9.2
2010-05-24,Helsinki Kumpula,2.7,0,10,12.5,9
2010-05-24,Helsinki Rautatientori,NA,NA,10.3,12,9.4
2010-05-25,Helsinki Kaisaniemi,0,0,10.9,14.3,7.4
2010-05-25,Helsinki Kumpula,0,0,11.4,16,6.5
2010-05-25,Helsinki Rautatientori,NA,NA,11.4,15.7,7.7
2010-05-26,Helsinki Kaisaniemi,2.8,NA,12,16.8,6.2
2010-05-26,Helsinki Kumpula,3.2,0,12,16.9,6.1
2010-05-26,Helsinki Rautatientori,NA,NA,12.7,17,7.8
2010-05-27,Helsinki Kaisaniemi,1.1,NA,10.5,12.1,9.9
2010-05-27,Helsinki Kumpula,0.7,0,10.6,11.8,9.7
2010-05-27,Helsinki Rautatientori,NA,NA,10.8,12.7,10.1
2010-05-28,Helsinki Kaisaniemi,0,NA,10.5,12.7,8.9
2010-05-28,Helsinki Kumpula,0,0,10.8,13.4,9
2010-05-28,Helsinki Rautatientori,NA,NA,10.5,12.9,9.1
2010-05-29,Helsinki Kaisaniemi,1.5,NA,9.6,12.8,6.7
2010-05-29,Helsinki Kumpula,2,0,9.7,13.1,7.1
2010-05-29,Helsinki Rautatientori,NA,NA,10,12.6,8.7
2010-05-30,Helsinki Kaisaniemi,0,NA,11.1,14.1,8.3
2010-05-30,Helsinki Kumpula,0,0,11.1,15.6,7.8
2010-05-30,Helsinki Rautatientori,NA,NA,10.8,13.6,8.6
2010-05-31,Helsinki Kaisaniemi,0,NA,12.2,16.5,6.7
2010-05-31,Helsinki Kumpula,0,0,12.8,17.7,6.5
2010-05-31,Helsinki Rautatientori,NA,NA,13.2,16.6,8.9
2010-06-01,Helsinki Kaisaniemi,0,NA,15.9,20.4,7.7
2010-06-01,Helsinki Kumpula,0,0,16.1,20.5,7.9
2010-06-01,Helsinki Rautatientori,NA,NA,17.2,20.7,11.1
2010-06-02,Helsinki Kaisaniemi,0,NA,15.5,20.5,13.1
2010-06-02,Helsinki Kumpula,0,0,15.8,21.4,14
2010-06-02,Helsinki Rautatientori,NA,NA,15.9,20.5,13.5
2010-06-03,Helsinki Kaisaniemi,0,NA,13.5,17.7,9.9
2010-06-03,Helsinki Kumpula,0,0,14.1,NA,NA
2010-06-03,Helsinki Rautatientori,NA,NA,13.2,17.3,10.1
2010-06-04,Helsinki Kaisaniemi,0,NA,14.4,19.1,11.1
2010-06-04,Helsinki Kumpula,0,0,14.1,18.7,10.1
2010-06-04,Helsinki Rautatientori,NA,NA,14.8,19.1,11.5
2010-06-05,Helsinki Kaisaniemi,0,NA,12.4,16,8.2
2010-06-05,Helsinki Kumpula,0,0,11.8,16.8,7.6
2010-06-05,Helsinki Rautatientori,NA,NA,12.3,16.2,8.5
2010-06-06,Helsinki Kaisaniemi,0,NA,10.9,15.5,5.1
2010-06-06,Helsinki Kumpula,0,0,11.6,16.4,4.8
2010-06-06,Helsinki Rautatientori,NA,NA,11.5,16.1,7.2
2010-06-07,Helsinki Kaisaniemi,0,NA,13.7,17.7,9.3
2010-06-07,Helsinki Kumpula,0,0,13.9,18.1,9.6
2010-06-07,Helsinki Rautatientori,NA,NA,14,17.7,10.4
2010-06-08,Helsinki Kaisaniemi,0,NA,12.9,17.3,11.6
2010-06-08,Helsinki Kumpula,0,0,13.2,17.5,11.4
2010-06-08,Helsinki Rautatientori,NA,NA,13.9,17.2,12
2010-06-09,Helsinki Kaisaniemi,0,NA,13.6,17.5,7.8
2010-06-09,Helsinki Kumpula,0,0,13.9,17.6,8.1
2010-06-09,Helsinki Rautatientori,NA,NA,14.5,17.7,11
2010-06-10,Helsinki Kaisaniemi,0,NA,15.7,19,12
2010-06-10,Helsinki Kumpula,0,0,16.5,20.5,10.9
2010-06-10,Helsinki Rautatientori,NA,NA,16.5,19.4,12.9
2010-06-11,Helsinki Kaisaniemi,12,NA,14.2,17.5,11
2010-06-11,Helsinki Kumpula,10.2,0,14.5,18.9,11.7
2010-06-11,Helsinki Rautatientori,NA,NA,15.1,18.9,13.5
2010-06-12,Helsinki Kaisaniemi,9.3,NA,12.6,14.5,11.1
2010-06-12,Helsinki Kumpula,8.8,0,12.6,15,10.8
2010-06-12,Helsinki Rautatientori,NA,NA,12.7,14.7,11.6
2010-06-13,Helsinki Kaisaniemi,0.4,NA,12.7,16.4,10
2010-06-13,Helsinki Kumpula,0.8,0,12.6,16.7,9.9
2010-06-13,Helsinki Rautatientori,NA,NA,13.1,16.8,10.1
2010-06-14,Helsinki Kaisaniemi,0.3,NA,12.5,15.8,11.4
2010-06-14,Helsinki Kumpula,0,0,12.6,15.5,10.8
2010-06-14,Helsinki Rautatientori,NA,NA,12.7,16,11.7
2010-06-15,Helsinki Kaisaniemi,0.3,NA,12.7,17.6,9.8
2010-06-15,Helsinki Kumpula,1.5,0,12.8,18.6,9.8
2010-06-15,Helsinki Rautatientori,NA,NA,13.3,17.7,9.9
2010-06-16,Helsinki Kaisaniemi,0,NA,14,18.1,9.9
2010-06-16,Helsinki Kumpula,0,0,13.9,18.5,9.7
2010-06-16,Helsinki Rautatientori,NA,NA,14.5,18.9,10.4
2010-06-17,Helsinki Kaisaniemi,0,NA,14.5,18.9,8.6
2010-06-17,Helsinki Kumpula,0,0,14.6,19.2,7.6
2010-06-17,Helsinki Rautatientori,NA,NA,15.2,18.9,9.4
2010-06-18,Helsinki Kaisaniemi,0.5,NA,14.4,17.9,10.8
2010-06-18,Helsinki Kumpula,0.4,0,14.6,18,10.9
2010-06-18,Helsinki Rautatientori,NA,NA,14.9,18.4,11.1
2010-06-19,Helsinki Kaisaniemi,5.2,NA,15,17.9,12.7
2010-06-19,Helsinki Kumpula,5.7,0,15.3,18.6,13
2010-06-19,Helsinki Rautatientori,NA,NA,15.6,NA,NA
2010-06-20,Helsinki Kaisaniemi,0.8,NA,13.1,16.9,10.8
2010-06-20,Helsinki Kumpula,0.7,0,13.2,17.3,10.6
2010-06-20,Helsinki Rautatientori,NA,NA,13.2,17,10.6
2010-06-21,Helsinki Kaisaniemi,0.4,NA,12.8,15.7,11.1
2010-06-21,Helsinki Kumpula,0.2,0,13.1,16.2,11
2010-06-21,Helsinki Rautatientori,NA,NA,13.2,15.4,12.1
2010-06-22,Helsinki Kaisaniemi,0,NA,15,19.3,10.1
2010-06-22,Helsinki Kumpula,0,0,15.2,19.4,10.3
2010-06-22,Helsinki Rautatientori,NA,NA,15.9,19.5,10.6
2010-06-23,Helsinki Kaisaniemi,0,NA,16.8,22.6,10.7
2010-06-23,Helsinki Kumpula,0,NA,17.2,23,11.6
2010-06-23,Helsinki Rautatientori,NA,NA,17.5,22.4,12.7
2010-06-24,Helsinki Kaisaniemi,0,NA,17.5,21.1,11.8
2010-06-24,Helsinki Kumpula,0,NA,18.4,22.2,11.5
2010-06-24,Helsinki Rautatientori,NA,NA,18.8,22.6,13.7
2010-06-25,Helsinki Kaisaniemi,3.4,NA,16.1,21.1,12.3
2010-06-25,Helsinki Kumpula,3.4,NA,16.3,21.4,13.2
2010-06-25,Helsinki Rautatientori,NA,NA,17.2,21.6,15.6
2010-06-26,Helsinki Kaisaniemi,0,NA,16.1,20.5,13.8
2010-06-26,Helsinki Kumpula,0,NA,16.4,21.2,13.3
2010-06-26,Helsinki Rautatientori,NA,NA,16.2,19.8,14.1
2010-06-27,Helsinki Kaisaniemi,0,NA,16.5,21.1,12.1
2010-06-27,Helsinki Kumpula,0,NA,16.1,20.9,11.3
2010-06-27,Helsinki Rautatientori,NA,NA,16.6,21,12.3
2010-06-28,Helsinki Kaisaniemi,0,NA,17,20.8,11.5
2010-06-28,Helsinki Kumpula,0,NA,17.7,21.7,11.4
2010-06-28,Helsinki Rautatientori,NA,NA,17,19.8,13.5
2010-06-29,Helsinki Kaisaniemi,0,NA,18.1,23.6,11.5
2010-06-29,Helsinki Kumpula,0,NA,19.3,23.9,11.6
2010-06-29,Helsinki Rautatientori,NA,NA,19,23.4,14.8
2010-06-30,Helsinki Kaisaniemi,0,NA,19,23.3,12.6
2010-06-30,Helsinki Kumpula,0,NA,20,25.2,14.6
2010-06-30,Helsinki Rautatientori,NA,NA,20.4,24.2,15.8
2010-07-01,Helsinki Kaisaniemi,0,NA,18.2,22.7,16.5
2010-07-01,Helsinki Kumpula,0,NA,18.6,23.6,16.7
2010-07-01,Helsinki Rautatientori,NA,NA,18.2,22.4,16.4
2010-07-02,Helsinki Kaisaniemi,0,NA,18.7,23.1,15
2010-07-02,Helsinki Kumpula,0,NA,19.1,24.7,14.9
2010-07-02,Helsinki Rautatientori,NA,NA,19.4,24.5,15.4
2010-07-03,Helsinki Kaisaniemi,0,NA,18.4,21.8,13.6
2010-07-03,Helsinki Kumpula,0,NA,19.3,23.8,13.1
2010-07-03,Helsinki Rautatientori,NA,NA,19.2,23,16.3
2010-07-04,Helsinki Kaisaniemi,0,NA,19.7,24.7,14
2010-07-04,Helsinki Kumpula,0,NA,21,25.6,15
2010-07-04,Helsinki Rautatientori,NA,NA,20.8,24,17.3
2010-07-05,Helsinki Kaisaniemi,0.4,NA,20.6,25.1,14.5
2010-07-05,Helsinki Kumpula,0,NA,21.6,26.3,14
2010-07-05,Helsinki Rautatientori,NA,NA,21.7,25.6,17.6
2010-07-06,Helsinki Kaisaniemi,1.3,NA,20.6,25.2,17.6
2010-07-06,Helsinki Kumpula,1.6,NA,20.8,25.4,17.8
2010-07-06,Helsinki Rautatientori,NA,NA,22.2,25.4,19.9
2010-07-07,Helsinki Kaisaniemi,0.5,NA,21.3,25.1,18.8
2010-07-07,Helsinki Kumpula,0.3,NA,22.2,26.9,18.6
2010-07-07,Helsinki Rautatientori,NA,NA,22.2,25.3,19.8
2010-07-08,Helsinki Kaisaniemi,27.5,NA,22.7,29.7,19.4
2010-07-08,Helsinki Kumpula,23.6,NA,22.7,29.6,19.5
2010-07-08,Helsinki Rautatientori,NA,NA,23.5,29.4,20.4
2010-07-09,Helsinki Kaisaniemi,0,NA,21.6,24.9,15.8
2010-07-09,Helsinki Kumpula,0,NA,21.7,26,15.2
2010-07-09,Helsinki Rautatientori,NA,NA,21.9,24.9,18.3
2010-07-10,Helsinki Kaisaniemi,0,NA,20.7,24.4,15.6
2010-07-10,Helsinki Kumpula,0,NA,21.2,26,15.7
2010-07-10,Helsinki Rautatientori,NA,NA,21,24.3,17.1
2010-07-11,Helsinki Kaisaniemi,0,NA,22.8,28.5,19.4
2010-07-11,Helsinki Kumpula,0,NA,23.7,28.5,19.4
2010-07-11,Helsinki Rautatientori,NA,NA,23.2,28,20
2010-07-12,Helsinki Kaisaniemi,0,NA,24.3,29,18.3
2010-07-12,Helsinki Kumpula,0,NA,25.5,31,19.2
2010-07-12,Helsinki Rautatientori,NA,NA,25,29.6,20.3
2010-07-13,Helsinki Kaisaniemi,0,NA,24.9,29.8,19.1
2010-07-13,Helsinki Kumpula,0,NA,26.1,30.5,19.5
2010-07-13,Helsinki Rautatientori,NA,NA,26.3,31,22
2010-07-14,Helsinki Kaisaniemi,4.4,NA,25.7,30.1,22.1
2010-07-14,Helsinki Kumpula,2.6,NA,26.5,31.6,23.4
2010-07-14,Helsinki Rautatientori,NA,NA,25.8,30.3,23.1
2010-07-15,Helsinki Kaisaniemi,6.2,NA,23.3,28,20.6
2010-07-15,Helsinki Kumpula,8.1,NA,23.5,28.9,20.9
2010-07-15,Helsinki Rautatientori,NA,NA,24.1,28.4,21.2
2010-07-16,Helsinki Kaisaniemi,0,NA,23.9,26.5,20.9
2010-07-16,Helsinki Kumpula,0,NA,24,27.4,21.1
2010-07-16,Helsinki Rautatientori,NA,NA,24.2,26.9,22.1
2010-07-17,Helsinki Kaisaniemi,0,NA,22.6,26.6,18
2010-07-17,Helsinki Kumpula,0,NA,23.2,27.5,16.9
2010-07-17,Helsinki Rautatientori,NA,NA,23,26.9,18.8
2010-07-18,Helsinki Kaisaniemi,4.5,NA,21.9,25.6,17.7
2010-07-18,Helsinki Kumpula,4,NA,22.5,26.6,17.8
2010-07-18,Helsinki Rautatientori,NA,NA,23.1,26,21.2
